,Unnamed: 0,product_name_fk,retail_price,discounted_price,product_name_az,retail_price.1,discounted_price.1,Similarity
216,216,Selfie Boots,1200.0,599.0,Selfie Boots,1183,751,100
217,217,"D'SIGNER 688RGM _BRN Analog Watch  - For Men, Boys",8995.0,8545.0,"D'SIGNER 688RGM _BRN Analog Watch  - For Men, Boys",8975,10759,100
218,218,Salt N Pepper 13-019 Femme Taupe Boots Boots,4195.0,2050.0,Salt N Pepper 13-019 Femme Taupe Boots Boots,4181,2524,100
219,219,"Franck Bella FB127A Analog Watch  - For Boys, Men",1250.0,999.0,"Franck Bella FB127A Analog Watch  - For Boys, Men",1232,1292,100
220,220,Get Glamr Stylish Boots,1999.0,499.0,Get Glamr Stylish Boots,1992,596,100
221,221,"Felix 3541 W-S METAL Analog Watch  - For Boys, Girls",1350.0,555.0,"Felix 3541 W-S METAL Analog Watch  - For Boys, Girls",1340,719,100
222,222,Steppings Trendy Boots,1799.0,719.0,Steppings Trendy Boots,1789,910,100
223,223,Steppings Boots Boots,3199.0,2559.0,Steppings Boots Boots,3186,3195,100
224,224,"Skmei DG0939-Red Sports Digital Watch  - For Men, Boys",1499.0,999.0,"Skmei DG0939-Red Sports Digital Watch  - For Men, Boys",1488,1206,100
225,225,Do Bhai Boots,799.0,699.0,Do Bhai Boots,798,904,100
226,226,"Vizion 8502-4BLUE Sports Series Digital Watch  - For Boys, Girls",1095.0,595.0,"Vizion 8502-4BLUE Sports Series Digital Watch  - For Boys, Girls",1076,736,100
227,227,Steppings Boots Boots,3199.0,2559.0,Steppings Boots Boots,3191,3097,100
228,228,Steppings Trendy Boots,3499.0,2099.0,Steppings Trendy Boots,3484,2367,100
229,229,Sam Stefy Boots,1050.0,449.0,Sam Stefy Boots,1041,565,100
230,230,TEN TEN Women's Tan Mid Length Boots Boots,4495.0,1895.0,TEN TEN Women's Tan Mid Length Boots Boots,4491,2440,100
231,231,Remson India Boots,3999.0,1999.0,Remson India Boots,3982,2284,100
232,232,Get Glamr Dazzle Boots,3499.0,499.0,Get Glamr Dazzle Boots,3482,584,100
233,233,"Jack Klein Goldjack Analog Watch  - For Boys, Men",1999.0,262.0,"Jack Klein Goldjack Analog Watch  - For Boys, Men",1989,296,100
234,234,Dearfoams Boots,1820.0,1820.0,Dearfoams Boots,1812,2278,100
235,235,"fastrack 38015PL01 Analog Watch  - For Men, Boys",2495.0,2495.0,"fastrack 38015PL01 Analog Watch  - For Men, Boys",2494,2798,100
236,236,Kielz Ladies Boots,2799.0,1299.0,Kielz Ladies Boots,2787,1488,100
237,237,"A Avon PK_504 Analog Watch  - For Men, Boys",2499.0,1249.0,"A Avon PK_504 Analog Watch  - For Men, Boys",2498,1545,100
238,238,Kielz Ladies Boots,1999.0,999.0,Kielz Ladies Boots,1987,1233,100
239,239,"Franck Bella FB0122DD Analog Watch  - For Men, Boys",1299.0,1039.0,"Franck Bella FB0122DD Analog Watch  - For Men, Boys",1288,1262,100
240,240,Catwalk Boots,2095.0,999.0,Catwalk Boots,2079,1256,100
241,241,Rialto Boots,3295.0,2395.0,Rialto Boots,3289,2696,100
242,242,Salt N Pepper 12-298 Taupe Boots,4395.0,2150.0,Salt N Pepper 12-298 Taupe Boots,4388,2443,100
243,243,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls",8995.0,7495.0,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls",8977,8511,100
244,244,Magnum Footwear Lifestyle Boots,5999.0,3199.0,Magnum Footwear Lifestyle Boots,5983,4146,100
245,245,Steppings Trendy Boots,3599.0,2519.0,Steppings Trendy Boots,3580,2780,100
246,246,"Sale Funda SFGFU694 Analog Watch  - For Boys, Men",2499.0,599.0,"Sale Funda SFGFU694 Analog Watch  - For Boys, Men",2484,728,100
247,247,Steppings Trendy Boots,2199.0,1099.0,Steppings Trendy Boots,2179,1295,100
248,248,"Britex BT2050+BT3101 He & She Analog Watch  - For Couple, Women, Men, Boys, Girls",1990.0,699.0,"Britex BT2050+BT3101 He & She Analog Watch  - For Couple, Women, Men, Boys, Girls",1976,819,100
249,249,TSG Kelz Boots,2650.0,2650.0,TSG Kelz Boots,2646,3402,100
250,250,"3wish CUR-BLUE Silver Blue 8023 Analog Watch  - For Boys, Men",2999.0,995.0,"3wish CUR-BLUE Silver Blue 8023 Analog Watch  - For Boys, Men",2994,1131,100
251,251,J.D.H. 111-222 Boots,1500.0,599.0,J.D.H. 111-222 Boots,1495,767,100
252,252,"Disney 98189 Analog Watch  - For Boys, Girls",1800.0,900.0,"Disney 98189 Analog Watch  - For Boys, Girls",1794,1032,100
253,253,Get Glamr Designer Snowra Boots,2799.0,2239.0,Get Glamr Designer Snowra Boots,2793,2605,100
254,254,"Lenco DCOMPASS2010 Quazi Analog-Digital Watch  - For Men, Boys",1999.0,849.0,"Lenco DCOMPASS2010 Quazi Analog-Digital Watch  - For Men, Boys",1997,1102,100
255,255,Pinza Black Christmas Boots,3350.0,1900.0,Pinza Black Christmas Boots,3335,2334,100
256,256,Kielz Ladies Boots,2799.0,1299.0,Kielz Ladies Boots,2781,1560,100
257,257,Salt N Pepper 13-552 Rebacca Almond Boots,3495.0,2621.0,Salt N Pepper 13-552 Rebacca Almond Boots,3482,2941,100
258,258,"Rockstar R_056 Chrono Analog Watch  - For Men, Boys",1299.0,299.0,"Rockstar R_056 Chrono Analog Watch  - For Men, Boys",1287,333,100
259,259,Disney DW100405 Digital Watch  - For Boys,1495.0,1345.0,Disney DW100405 Digital Watch  - For Boys,1477,1641,100
260,260,Selfie Boots,1200.0,599.0,Selfie Boots,1185,710,100
261,261,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls",1095.0,595.0,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls",1075,701,100
262,262,Belle Gambe Boots,3499.0,1795.0,Belle Gambe Boots,3482,2301,100
263,263,"Disney LP-1008 (Yellow) Analog Watch  - For Boys, Girls",795.0,795.0,"Disney LP-1008 (Yellow) Analog Watch  - For Boys, Girls",784,995,100
264,264,"Elantra S 10 Analog Watch  - For Boys, Men",2150.0,950.0,"Elantra S 10 Analog Watch  - For Boys, Men",2136,1094,100
265,265,Willy Winkies Black Boots,1499.0,999.0,Willy Winkies Black Boots,1484,1117,100
266,266,"Marvel DW100243 Digital Watch  - For Boys, Girls",299.0,299.0,"Marvel DW100243 Digital Watch  - For Boys, Girls",282,348,100
267,267,DJH Boots,999.0,499.0,DJH Boots,980,578,100
268,268,"Franck Bella FB123D Analog Watch  - For Men, Boys",1645.0,1316.0,"Franck Bella FB123D Analog Watch  - For Men, Boys",1636,1543,100
269,269,Get Glamr Stylish Boots,1999.0,499.0,Get Glamr Stylish Boots,1981,631,100
270,270,"Skmei DG1010-Black-Gold Sports Digital Watch  - For Men, Boys, Women, Girls",1299.0,899.0,"Skmei DG1010-Black-Gold Sports Digital Watch  - For Men, Boys, Women, Girls",1286,1068,100
271,271,Magnum Footwear Lifestyle Boots,5999.0,3599.0,Magnum Footwear Lifestyle Boots,5990,4243,100
272,272,Pinza Blue Cowboy Boots,3250.0,1800.0,Pinza Blue Cowboy Boots,3241,2105,100
273,273,Magnum Footwear Lifestyle Boots,3599.0,2399.0,Magnum Footwear Lifestyle Boots,3591,2737,100
274,274,Steppings Trendy Boots,2199.0,1099.0,Steppings Trendy Boots,2182,1234,100
275,275,"Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple",1299.0,499.0,"Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple",1298,648,100
276,276,CatBird Boots,1399.0,999.0,CatBird Boots,1385,1175,100
277,277,Bruno Manetti 664 Boots,2999.0,1199.0,Bruno Manetti 664 Boots,2998,1485,100
278,278,"Lenco Bdblue Tango Analog Watch  - For Men, Boys",1499.0,599.0,"Lenco Bdblue Tango Analog Watch  - For Men, Boys",1480,682,100
279,279,Get Glamr Designer Kuyal Boots,2799.0,2239.0,Get Glamr Designer Kuyal Boots,2797,2714,100
280,280,"Zoop C4040PP03 Digital Watch  - For Boys, Girls",750.0,750.0,"Zoop C4040PP03 Digital Watch  - For Boys, Girls",745,905,100
281,281,"Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men",2399.0,479.0,"Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men",2381,535,100
282,282,Stylistry Maxis Sa3228-25relong1712 Boots,2299.0,1599.0,Stylistry Maxis Sa3228-25relong1712 Boots,2294,2031,100
283,283,Steppings Trendy Boots,1799.0,719.0,Steppings Trendy Boots,1780,820,100
284,284,Salt N Pepper 14-475 Dorthea Almond Boots Boots,4695.0,3521.0,Salt N Pepper 14-475 Dorthea Almond Boots Boots,4684,4359,100
285,285,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys",6995.0,6645.0,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys",6979,8225,100
286,286,Rialto Boots,2495.0,1799.0,Rialto Boots,2487,1990,100
287,287,"SwissFire 205SM005 Analog Watch  - For Boys, Men",2195.0,1207.0,"SwissFire 205SM005 Analog Watch  - For Boys, Men",2176,1500,100
288,288,Get Glamr Designer Uggy Boots,3499.0,2799.0,Get Glamr Designer Uggy Boots,3490,3140,100
289,289,"A Avon PK_741 Analog Watch  - For Men, Boys",1299.0,639.0,"A Avon PK_741 Analog Watch  - For Men, Boys",1285,803,100
290,290,Carl 3346-1-Cheetablue Boots,2299.0,1149.0,Carl 3346-1-Cheetablue Boots,2296,1398,100
291,291,Logues LGSWATCH61003PP DIGI YELLOW Sports Analog-Digital Watch  - For Boys,1235.0,1235.0,Logues LGSWATCH61003PP DIGI YELLOW Sports Analog-Digital Watch  - For Boys,1233,1407,100
292,292,Kielz Ladies Boots,2799.0,1299.0,Kielz Ladies Boots,2787,1637,100
293,293,Swag 670014 Analog Watch  - For Boys,1499.0,599.0,Swag 670014 Analog Watch  - For Boys,1498,740,100
294,294,"Zoop C3030PP05 Analog Watch  - For Boys, Girls",650.0,650.0,"Zoop C3030PP05 Analog Watch  - For Boys, Girls",632,807,100
295,295,20Dresses Brown Shiver Me Timbers Boots,2795.0,2795.0,20Dresses Brown Shiver Me Timbers Boots,2785,3165,100
296,296,"ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1195.0,595.0,"ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1181,656,100
297,297,"ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1195.0,595.0,"ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1177,744,100
298,298,"ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1195.0,595.0,"ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1176,730,100
299,299,"ezyPRNT ""CV"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1195.0,595.0,"ezyPRNT ""CV"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1189,721,100
300,300,Traditions Printed Protective Men's Gloves,500.0,399.0,Traditions Printed Protective Men's Gloves,491,507,100
301,301,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice Cotton Embroidered Diwan Set,2192,1178,100
302,302,Eccellente Solid Hip Hop Cap,899.0,336.0,Eccellente Solid Hip Hop Cap,879,422,100
303,303,Nechams Resin Magnetic Magnetic Melamine Small Whiteboards,1799.0,799.0,Nechams Resin Magnetic Magnetic Melamine Small Whiteboards,1798,977,100
304,304,Traditions Printed Protective Men's Gloves,500.0,399.0,Traditions Printed Protective Men's Gloves,485,442,100
305,305,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice Cotton Embroidered Diwan Set,2197,1181,100
306,306,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice Cotton Embroidered Diwan Set,2194,1090,100
307,307,JASPO Thunder Intact Superior Senior Skates Combo (skates+helmet+knee+elbow+bag)suitable for age upto 6 to 14 years Skating Kit,1399.0,770.0,JASPO Thunder Intact Superior Senior Skates Combo (skates+helmet+knee+elbow+bag)suitable for age upto 6 to 14 years Skating Kit,1380,923,100
308,308,Masaba for Magic fairy Girl's Layered Pink Dress,1775.0,1598.0,Masaba for Magic fairy Girl's Layered Pink Dress,1758,1840,100
309,309,Momin Libas AK2414 Kashibo Solid Abaya No,3999.0,2398.0,Momin Libas AK2414 Kashibo Solid Abaya No,3981,3033,100
310,310,ACM Pouch for Swipe Elite Plus,990.0,339.0,ACM Pouch for Swipe Elite Plus,989,376,100
311,311,A R ENTERPRISES musical wlking cow,999.0,299.0,A R ENTERPRISES musical wlking cow,995,361,100
312,312,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice Cotton Embroidered Diwan Set,2186,1132,100
313,313,SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set,2199.0,979.0,SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set,2197,1135,100
314,314,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice Cotton Embroidered Diwan Set,2195,1096,100
315,315,ShoeBuzz Casuals,799.0,247.0,ShoeBuzz Casuals,784,316,100
316,316,Zed Loafers,499.0,499.0,Zed Loafers,494,629,100
317,317,House This Queen Cotton Duvet Cover,1160.0,1160.0,House This Queen Cotton Duvet Cover,1145,1408,100
318,318,ACM Pouch for Intex Aqua Lions 3g,990.0,339.0,ACM Pouch for Intex Aqua Lions 3g,983,419,100
319,319,womaniya Alloy Bracelet,2000.0,1200.0,womaniya Alloy Bracelet,1992,1450,100
320,320,Taj Pearl Alloy Cuff,665.0,399.0,Taj Pearl Alloy Cuff,662,469,100
321,321,JASPO Saphire Dual Shoe Skates Combo Size 5 Skating Kit,2299.0,1270.0,JASPO Saphire Dual Shoe Skates Combo Size 5 Skating Kit,2293,1636,100
322,322,Taj Pearl Alloy Cuff,665.0,399.0,Taj Pearl Alloy Cuff,660,472,100
323,323,Bento Musical Teddy Bear,199.0,63.0,Bento Musical Teddy Bear,192,73,100
324,324,Wake Up Competition Full Sleeve Striped Men's Sweatshirt,1495.0,748.0,Wake Up Competition Full Sleeve Striped Men's Sweatshirt,1483,948,100
325,325,Taj Pearl Alloy Cuff,665.0,399.0,Taj Pearl Alloy Cuff,648,504,100
326,326,Taj Pearl Alloy Cuff,665.0,399.0,Taj Pearl Alloy Cuff,653,512,100
327,327,Cellbazaar Blackberry 8520 WHITE LCD LCD,5000.0,1000.0,Cellbazaar Blackberry 8520 WHITE LCD LCD,4990,1296,100
328,328,Dressberry Gold Synthetic  Clutch,1299.0,1299.0,Dressberry Gold Synthetic  Clutch,1279,1522,100
329,329,Mast & Harbour Black Synthetic  Clutch,1899.0,1899.0,Mast & Harbour Black Synthetic  Clutch,1882,2324,100
330,330,JQR JQR Sports Shoes Running Shoes,1299.0,1299.0,JQR JQR Sports Shoes Running Shoes,1286,1566,100
331,331,Sisel Printed Poly Cotton Women's Stole,299.0,128.0,Sisel Printed Poly Cotton Women's Stole,282,159,100
332,332,JQR JQR Sports Shoes Running Shoes,999.0,999.0,JQR JQR Sports Shoes Running Shoes,990,1218,100
333,333,"Knight Ace Kraasa Sports Running Shoes, Cycling Shoes, Walking Shoes",1299.0,499.0,"Knight Ace Kraasa Sports Running Shoes, Cycling Shoes, Walking Shoes",1289,580,100
334,334,Dressberry Gold Synthetic  Clutch,1299.0,1299.0,Dressberry Gold Synthetic  Clutch,1288,1560,100
335,335,"Great Art Floral Print Wool, Viscose, 20% Kashmiri wool, 50% Cashmilon and 30% Wool ruffle yarn Women's Stole",1099.0,493.0,"Great Art Floral Print Wool, Viscose, 20% Kashmiri wool, 50% Cashmilon and 30% Wool ruffle yarn Women's Stole",1079,571,100
336,336,Indistar Self Design Viscose Women's Stole,478.0,239.0,Indistar Self Design Viscose Women's Stole,474,277,100
337,337,Mast & Harbour Black Synthetic  Clutch,1899.0,1899.0,Mast & Harbour Black Synthetic  Clutch,1898,2130,100
338,338,Glacier Running Shoes,629.0,498.0,Glacier Running Shoes,621,630,100
339,339,Dressberry Black Synthetic  Clutch,1299.0,1299.0,Dressberry Black Synthetic  Clutch,1296,1652,100
340,340,Zoe Marciano Blue Heavy-duty satin wong fabric  Clutch,1599.0,699.0,Zoe Marciano Blue Heavy-duty satin wong fabric  Clutch,1592,802,100
341,341,Asics Gel-Cumulus 17 Running Shoes,9499.0,9499.0,Asics Gel-Cumulus 17 Running Shoes,9484,11076,100
342,342,Dressberry Black Synthetic  Clutch,1299.0,1299.0,Dressberry Black Synthetic  Clutch,1292,1487,100
343,343,Mast & Harbour Gold Synthetic  Clutch,1899.0,1899.0,Mast & Harbour Gold Synthetic  Clutch,1897,2425,100
344,344,Asics Gel-Kayano 22 Running Shoes,12499.0,12499.0,Asics Gel-Kayano 22 Running Shoes,12493,15213,100
345,345,Indistar Self Design Viscose Women's Stole,898.0,449.0,Indistar Self Design Viscose Women's Stole,890,571,100
346,346,Dressberry Orange Synthetic  Clutch,1899.0,1899.0,Dressberry Orange Synthetic  Clutch,1881,2233,100
347,347,Dressberry Gold Synthetic  Clutch,1299.0,1299.0,Dressberry Gold Synthetic  Clutch,1294,1555,100
348,348,Dressberry Green Synthetic  Clutch,1899.0,1899.0,Dressberry Green Synthetic  Clutch,1888,2273,100
349,349,Zoe Marciano Blue Heavy-duty satin wong fabric  Clutch,1599.0,699.0,Zoe Marciano Blue Heavy-duty satin wong fabric  Clutch,1581,899,100
350,350,Escan Lace Up,1299.0,999.0,Escan Lace Up,1282,1155,100
351,351,Dressberry Gold Synthetic  Clutch,1299.0,1299.0,Dressberry Gold Synthetic  Clutch,1297,1478,100
352,352,Nine Maternity Wear Women's Fit and Flare Dress,1825.0,1825.0,Nine Maternity Wear Women's Fit and Flare Dress,1813,2364,100
353,353,"Kleio Festive, Party, Casual Blue PU  Clutch",1899.0,999.0,"Kleio Festive, Party, Casual Blue PU  Clutch",1891,1253,100
354,354,Skipper Blends Aqua Striped Eyelet Window Curtain,1733.0,1039.0,Skipper Blends Aqua Striped Eyelet Window Curtain,1731,1279,100
355,355,Mizuno Lightweight Hoody Solid Men's Wind Cheater,4999.0,4999.0,Mizuno Lightweight Hoody Solid Men's Wind Cheater,4987,6069,100
356,356,"Turbo MSE TEST LITE Batting Gloves (Men, White, Orange)",1637.0,818.0,"Turbo MSE TEST LITE Batting Gloves (Men, White, Orange)",1623,909,100
357,357,"Turbo LEAGUE Batting Gloves (Men, White, Blue)",1232.0,616.0,"Turbo LEAGUE Batting Gloves (Men, White, Blue)",1230,717,100
358,358,Stamin Mass Gainers,2300.0,1955.0,Stamin Mass Gainers,2284,2495,100
359,359,Pure Source Psi-As-Hanggnrlx Relaxing Liquid Air Freshener,1250.0,375.0,Pure Source Psi-As-Hanggnrlx Relaxing Liquid Air Freshener,1238,457,100
360,360,Svt Ada Collections Formal Full Sleeve Checkered Women's Top,1199.0,795.0,Svt Ada Collections Formal Full Sleeve Checkered Women's Top,1190,1001,100
361,361,Svt Ada Collections Party 3/4 Sleeve Checkered Women's Top,1199.0,880.0,Svt Ada Collections Party 3/4 Sleeve Checkered Women's Top,1195,1094,100
362,362,Svt Ada Collections Casual Full Sleeve Checkered Women's Top,1699.0,1215.0,Svt Ada Collections Casual Full Sleeve Checkered Women's Top,1687,1392,100
363,363,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Opal Ring",2746.0,687.0,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Opal Ring",2729,760,100
364,364,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Opal Ring",2973.0,743.0,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Opal Ring",2972,948,100
365,365,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Amethyst Ring",1937.0,968.0,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Amethyst Ring",1935,1069,100
366,366,Kings Multicolor Tassels,1000.0,249.0,Kings Multicolor Tassels,981,274,100
367,367,Avsar Sachi Gold Diamond 18 K Ring,16880.0,8440.0,Avsar Sachi Gold Diamond 18 K Ring,16867,10622,100
368,368,Peppermint Blues Casual Sleeveless Printed Women's Top,399.0,359.0,Peppermint Blues Casual Sleeveless Printed Women's Top,388,448,100
369,369,Nishtaa Yellow Gold 22 K Ring,18350.0,17433.0,Nishtaa Yellow Gold 22 K Ring,18348,21582,100
370,370,Xpert Schoolboys Blk Lace Up Shoes,399.0,299.0,Xpert Schoolboys Blk Lace Up Shoes,386,355,100
371,371,Just In Time Fashions Women's A-line Dress,2499.0,1499.0,Just In Time Fashions Women's A-line Dress,2483,1671,100
372,372,Yepme Women's Gathered Dress,1799.0,799.0,Yepme Women's Gathered Dress,1796,984,100
373,373,Van Heusen Men's Printed Party Shirt,2099.0,1469.0,Van Heusen Men's Printed Party Shirt,2092,1794,100
374,374,Eshoppee Laughing Buddha For Success And Wealth Showpiece  -  12 cm,799.0,399.0,Eshoppee Laughing Buddha For Success And Wealth Showpiece  -  12 cm,791,463,100
375,375,Karatcraft Triniya Promise Gold Diamond 18 K Ring,49999.0,34221.0,Karatcraft Triniya Promise Gold Diamond 18 K Ring,49981,41729,100
376,376,Nishtaa Yellow Gold 22 K Ring,8190.0,7781.0,Nishtaa Yellow Gold 22 K Ring,8175,9055,100
377,377,Mykraft Girl's A-line Dress,1205.0,964.0,Mykraft Girl's A-line Dress,1200,1203,100
378,378,The Cranberry Club Girl's Gathered Dress,1299.0,999.0,The Cranberry Club Girl's Gathered Dress,1294,1169,100
379,379,Fashion Tree Men's Solid Formal Shirt,999.0,349.0,Fashion Tree Men's Solid Formal Shirt,981,411,100
380,380,Fashion Tree Men's Solid Formal Shirt,999.0,349.0,Fashion Tree Men's Solid Formal Shirt,987,418,100
381,381,Fashion Tree Men's Solid Formal Shirt,999.0,349.0,Fashion Tree Men's Solid Formal Shirt,996,402,100
382,382,Peter England Men's Solid Formal Shirt,1399.0,1399.0,Peter England Men's Solid Formal Shirt,1391,1634,100
383,383,Gee & Bee Casual Printed Women's Kurti,1664.0,499.0,Gee & Bee Casual Printed Women's Kurti,1659,607,100
384,384,Gee & Bee Casual Printed Women's Kurti,2499.0,749.0,Gee & Bee Casual Printed Women's Kurti,2493,849,100
385,385,Dumdaar.Com Casual Short Sleeve Self Design Women's Top,999.0,399.0,Dumdaar.Com Casual Short Sleeve Self Design Women's Top,981,471,100
386,386,"F&S Casual, Party Short Sleeve Self Design Women's Top",1299.0,421.0,"F&S Casual, Party Short Sleeve Self Design Women's Top",1291,502,100
387,387,Oviya Casual Sleeveless Self Design Women's Top,999.0,699.0,Oviya Casual Sleeveless Self Design Women's Top,988,856,100
388,388,The Clove Casual 3/4 Sleeve Self Design Women's Top,800.0,399.0,The Clove Casual 3/4 Sleeve Self Design Women's Top,791,503,100
389,389,The Vanca Formal Full Sleeve Self Design Women's Top,1499.0,1049.0,The Vanca Formal Full Sleeve Self Design Women's Top,1483,1244,100
390,390,Fantasy Ika Casual Short Sleeve Solid Women's Top,950.0,449.0,Fantasy Ika Casual Short Sleeve Solid Women's Top,932,575,100
391,391,Fantasy Ika Casual 3/4 Sleeve Self Design Women's Top,849.0,499.0,Fantasy Ika Casual 3/4 Sleeve Self Design Women's Top,846,567,100
392,392,Ausy Casual Short Sleeve Floral Print Women's Top,999.0,367.0,Ausy Casual Short Sleeve Floral Print Women's Top,980,408,100
393,393,Ausy Casual Short Sleeve Printed Women's Top,999.0,367.0,Ausy Casual Short Sleeve Printed Women's Top,989,430,100
394,394,Karatcraft Triniya Promise Gold Diamond 18 K Ring,47822.0,32973.0,Karatcraft Triniya Promise Gold Diamond 18 K Ring,47811,41192,100
395,395,WearYourShine by PCJ The Joe Gold Diamond 18 K Ring,29366.0,29366.0,WearYourShine by PCJ The Joe Gold Diamond 18 K Ring,29360,33090,100
396,396,Shilpkala Casual Short Sleeve Printed Women's Top,999.0,999.0,Shilpkala Casual Short Sleeve Printed Women's Top,994,1206,100
397,397,Shilpkala Casual Sleeveless Solid Women's Top,699.0,699.0,Shilpkala Casual Sleeveless Solid Women's Top,695,833,100
398,398,Shilpkala Casual Cape Sleeve Printed Women's Top,799.0,799.0,Shilpkala Casual Cape Sleeve Printed Women's Top,789,1012,100
